,word,logDate,frequencySum,wordVar,frequencyGap,frequencyGap2,frequencyLevel,repeatLetters,location,norm_u,norm_sig
162,tryst,0.6651023522989162,0.5117242067451607,0.3585299022054173,0.6738696808510639,0.4572458954161526,1.0,0.4444444444444444,0.1780714389629137,4.06,0.9676776322722355
163,aphid,0.6626351552141184,0.3367591299141889,0.3692993433739983,0.6140292553191489,0.506311094239347,1.0,0.0,0.1787890781480033,4.11,1.1126095451684748
164,trite,0.6601617356836778,0.5956894831370986,0.238240957711865,0.4707446808510639,0.3412736072886022,1.0,0.4444444444444444,0.425330093737784,4.91,1.4006784070585225
165,angry,0.6576820622413222,0.3785172620235482,0.3753970202552541,0.633311170212766,0.5499667837145296,0.0,0.0,0.4298758998907919,4.01010101010101,1.029807763711752
166,flock,0.6551961031814897,0.1610955897026541,0.2306346792863744,0.4634308510638298,0.4323811331498529,0.5,0.0,0.4827027122639887,4.18,1.033247308247159
167,wacky,0.6527038265568993,0.1699261624426261,0.4803863610163563,0.7337101063829787,0.4636044414918857,0.6666666666666666,0.0,0.8653773275080864,4.292929292929293,1.037211931555025
168,roomy,0.650205200176086,0.391937736978647,0.1954525919478468,0.3203125000000001,0.3979310999335675,0.6666666666666666,0.4444444444444444,0.7010927780286637,4.33,1.0005498488331304
169,wedge,0.6477001916009071,0.4605867092396727,0.9373289023147376,0.8457446808510638,0.9498908607763117,0.5,0.4444444444444444,0.4465736674745128,4.6138613861386135,1.01445295241691
170,liver,0.6451887681440133,0.4697166234284572,0.5559220963312612,0.903091755319149,0.5809053810382463,0.1666666666666667,0.0,0.5174579265931417,4.656565656565657,1.2961607345270185
171,bland,0.6426708968662912,0.3574136898822589,0.3305621029712088,0.6359707446808509,0.4409224636993451,0.5,0.0,0.634083093663097,3.806122448979592,0.9546680507103313
172,night,0.6401465445742729,0.2085412093394531,0.1031191426720239,0.2626329787234043,0.2864192844263073,0.0,0.0,0.2943863130813295,4.18,1.402711659607918
173,madam,0.6376156778175048,0.4566952704051086,0.5509717969221457,0.5779587765957447,0.7014330454588591,0.8333333333333334,0.4444444444444444,0.3632991052651953,4.485148514851486,1.039933941029773
174,berth,0.6350782628858936,0.4127419676711238,0.5213202097940343,0.7480053191489361,0.645344974850527,0.5,0.0,0.6335237842562484,4.07,1.0977704678119191
175,stead,0.63253426580701,0.7899620834164839,0.4867522182769769,0.6108710106382979,0.6590111037297143,1.0,0.0,0.2302550962324187,4.336633663366337,1.2608124657213156
176,voice,0.6299836523433582,0.4166832967471563,0.6447216979840718,0.903091755319149,0.7351238492929671,0.1666666666666667,0.0,0.6060990939929514,4.09,1.1053958566956907
177,agape,0.6274263879896141,0.6522151267212134,0.720010024483254,0.745345744680851,0.7929201860111984,1.0,0.4444444444444444,0.1370434371232911,4.435643564356436,1.0937793647240772
178,fluff,0.6248624379698237,0.0,0.1289761388369823,0.2860704787234044,0.2865141880990794,1.0,0.4444444444444444,0.4498595790794844,4.98,0.8942035562443262
179,field,0.6222917672345624,0.4057074436240271,0.5166884739114809,0.8331117021276595,0.5902059409699155,0.3333333333333333,0.0,0.6508812434925795,4.03960396039604,1.116224116741883
180,sever,0.6197143404580637,0.7788365595689483,0.8480398093907953,0.9032579787234043,0.7441396982063205,0.5,0.4444444444444444,0.4785801214519862,4.757575757575758,1.189948722186173
181,lilac,0.617130122035306,0.4633805627619239,0.2494941292397253,0.5694813829787234,0.3525671443484861,0.8333333333333334,0.4444444444444444,0.2809445109594877,4.353535353535354,0.9981106526897475
182,egret,0.6145390760790609,0.658152065455997,0.5855149817541119,0.745345744680851,0.7357881750023725,1.0,0.4444444444444444,0.2272965491290384,4.49,1.0629675441893793
183,pinto,0.6119411664169011,0.3609558970265415,0.09469865123272027,0.3131648936170213,0.2459903198253773,1.0,0.0,0.5723015297248872,4.02,0.999799979995999
184,hutch,0.6093363565881741,0.1059668728796646,0.04576155498930041,0.1663896276595745,0.1570655784378855,1.0,0.4444444444444444,0.4880499700953874,4.838383838383838,1.1866859949657673
185,gawky,0.6067246098409286,0.1507683097186192,0.4959575097986714,0.7337101063829787,0.4636044414918857,1.0,0.0,0.9032919376958564,5.1313131313131315,1.0884746499413491
186,droll,0.6041058891288058,0.4272101376970666,0.06854966126397014,0.2410239361702128,0.2029040523868274,1.0,0.4444444444444444,0.3243918509030133,4.54,1.0992724866929036
187,retro,0.6014801571078832,0.6726202354819399,0.1906124203148871,0.4707446808510639,0.2861345734079909,0.6666666666666666,0.4444444444444444,0.1577515702762916,4.090909090909091,1.083306844346635
188,rusty,0.5988473761334816,0.4726102574336461,0.4030822119989487,0.6738696808510639,0.5316503748695074,0.5,0.0,0.6527670552458197,3.707070707070707,1.037211931555025
189,beady,0.5962075082569288,0.4777988425463979,0.6912606160165392,0.7480053191489361,0.7892189427730849,1.0,0.0,0.7993110590488471,4.267326732673268,1.0038647014365605
190,smite,0.5935605152222719,0.6549091997605273,0.5433763947009294,0.6901595744680852,0.7042801556420233,0.8333333333333334,0.0,0.3319224894306806,4.1683168316831685,1.1351216354824962
191,brink,0.5909063584629561,0.2380762322889642,0.1744283552081405,0.3518949468085107,0.3938502420043656,0.3333333333333333,0.0,0.5876423829256628,4.111111111111111,0.9938079899999065
192,awful,0.5882449990984506,0.2393234883256835,0.5058628638523327,0.7337101063829787,0.6237069374584797,0.8333333333333334,0.0,0.09102667037454398,4.26,1.1280070921762861
193,gloat,0.5855763979308308,0.4743564158850531,0.3121435490109885,0.633311170212766,0.4607573313087217,1.0,0.0,0.4026068933462134,4.19,1.1890752709563845
194,input,0.5829005154413159,0.2648174017162245,0.04986288967711018,0.2001329787234042,0.1793679415393377,1.0,0.0,0.07860517107508369,3.9603960396039604,1.0139696724350185
195,loser,0.5802173117867586,0.801436838954301,0.2785884971351568,0.4582779255319148,0.4900825661953117,0.1666666666666667,0.0,0.4124675580021757,3.9,1.2041594578792296
196,cacao,0.5775267467960804,0.5608162043504292,0.4849003582629136,0.5694813829787234,0.6917528708361012,1.0,0.4444444444444444,0.4502542700600605,4.83,1.039759587597056
197,blown,0.574828779966668,0.2095390141688286,0.2243490899031887,0.476063829787234,0.4280155642023347,1.0,0.0,0.4503254481247245,4.138613861386139,1.0902784000019592
198,apron,0.5721233704607143,0.5152165236479747,0.2773626893178104,0.570811170212766,0.4576255101072412,0.3333333333333333,0.0,0.1704254507490218,3.88,1.0225458424931373
199,primo,0.5694104771015043,0.3552684094991022,0.1680125865991381,0.3203125000000001,0.3764828698870648,1.0,0.0,0.4046418699103811,4.23,1.056929515152264
200,atone,0.5666900583696644,0.7038515266413894,0.3223573105009192,0.5277593085106383,0.5475941918952264,1.0,0.0,0.2044397165224514,3.53,1.1528659939472583
201,donor,0.563962072399339,0.4595390141688285,0.09920780633353901,0.2410239361702128,0.2693366233273227,0.1666666666666667,0.4444444444444444,0.5183304219187528,4.070707070707071,0.9974971228790713
202,float,0.5612264769743336,0.4480143683895433,0.3880302529816286,0.7210771276595744,0.5108664705324096,0.3333333333333333,0.0,0.4989368593182462,3.76,1.149956520917204
203,goose,0.5584832295241879,0.7292456595489922,0.5259933398147729,0.7455119680851064,0.6274081806965931,0.1666666666666667,0.4444444444444444,0.5139057010166763,4.73,1.1300884921102419
204,piety,0.555732287120207,0.4281081620435043,0.4376246270538999,0.6828457446808511,0.540381512764544,0.6666666666666666,0.0,0.7971486941587755,4.06,0.9981983770774223
205,girth,0.5529736064714247,0.2686589503093196,0.1594173433617068,0.3289561170212765,0.3682262503558887,1.0,0.0,0.6029309570779126,4.21,1.1857065404222076
206,trait,0.5502071439205198,0.5620634603871483,0.147906010971433,0.3587101063829787,0.2773085318401822,0.1666666666666667,0.4444444444444444,0.347566954247496,4.18,1.1347246362003425
207,flood,0.5474328554396707,0.3286769107962483,0.2414004205589809,0.4634308510638298,0.4436746702097371,0.1666666666666667,0.4444444444444444,0.5594561174669546,4.21,0.9828021163998376
208,gloom,0.5446506966263484,0.3312213131111557,0.2109956190376036,0.3756648936170213,0.4388345828983581,0.5,0.4444444444444444,0.3047103574019888,4.46,0.9840731680114035
209,depth,0.5418606226990544,0.3472859708640992,0.4904522508248872,0.726063829787234,0.5263357691942677,0.0,0.0,0.3814221712672626,3.95,1.023474474522936
210,froth,0.5390625884929956,0.2762422670125722,0.2594891498998575,0.4634308510638298,0.4828698870646295,1.0,0.0,0.5651467722177148,4.181818181818182,1.0858468404344799
211,peach,0.5362565484556971,0.460387148273798,0.7196317163277338,0.726063829787234,0.7819113599696308,0.1666666666666667,0.0,0.4481513685100698,3.52,1.0047885349664378
212,showy,0.5334424566425522,0.3365595689483138,0.6618671276720492,0.8459109042553191,0.727911170162285,1.0,0.0,0.5978922736129542,4.42,1.031309846748299
213,creak,0.530620266712309,0.5543803632009582,0.6500306141560377,0.7682845744680851,0.8052576634715765,1.0,0.0,0.3667577949011763,4.31,1.1806354221350468
214,manor,0.5277899319224924,0.5130712432648175,0.2824585510772811,0.5779587765957447,0.461706368036443,0.8333333333333334,0.0,0.503382723402376,4.08,1.1373653766490346
215,atoll,0.5249514051247568,0.5605667531430855,0.1605894530243886,0.3587101063829787,0.2967637847584701,1.0,0.4444444444444444,0.1227738939171286,4.0,1.0677078252031311
216,bayou,0.5221046387601753,0.3697365795250449,0.4105088592332983,0.6359707446808509,0.578153174527854,1.0,0.0,0.4052087239521163,4.32,1.1391224692718511
217,crept,0.5192495848544593,0.445669527040511,0.4510706077346075,0.6828457446808511,0.5827085508209167,1.0,0.0,0.4164921397807307,4.040404040404041,1.0142339689746438
218,tiara,0.5163861950131049,0.6964178806625423,0.1936459625412847,0.3587101063829787,0.4071367561924646,1.0,0.4444444444444444,0.3302041970267834,3.801980198019802,1.062593520452149
219,asset,0.5135144204164728,1.0,0.2580171996741359,0.4709109042553192,0.3236215241529847,0.0,0.4444444444444444,0.1212456135989166,3.9797979797979797,1.0915635896726077
220,vouch,0.5106342118147923,0.1098583117142287,0.2279940337315045,0.5334109042553192,0.3666128879187624,1.0,0.0,0.5850955536752644,4.8686868686868685,1.124982286248554
221,album,0.5077455195230952,0.3116144482139294,0.3717952832658358,0.6359707446808509,0.4861915156116541,0.0,0.0,0.1220295992719651,4.09,1.0685972113008717
222,hinge,0.5048482934160748,0.3765216523647975,0.5128805608396676,0.745345744680851,0.6059599506500905,0.6666666666666666,0.0,0.5580561642353671,4.11,1.094486180817282
223,money,0.5019424829228613,0.4427758930353222,0.4732350704696712,0.6899933510638299,0.6089968681787985,0.0,0.0,0.9928641208522627,3.97,1.1176314240392493
224,scrap,0.4990280370217315,0.5800738375573739,0.5749705886205475,0.6830119680851064,0.7565720793394706,0.5,0.0,0.169981108617642,3.900990099009901,1.1475755804186742
225,gamer,0.49610490423472925,0.5587208142087408,0.6351615020112594,0.745345744680851,0.7970010439404004,1.0,0.0,0.6086019669317753,4.52,1.2921300244170475
226,glass,0.493173032622213,0.7533925364198766,0.6246480986104219,0.7455119680851064,0.7287653032172342,0.0,0.4444444444444444,0.5679836335899567,4.37,1.1459057552870566
227,scour,0.49023236977731394,0.5272899620834166,0.4095306092207738,0.6816821808510638,0.5627787795387682,0.5,0.0,0.1731982683167645,3.8,1.0392304845413265
228,being,0.4872828628203203,0.3699361404909199,0.526389849471967,0.7480053191489361,0.6184872354560125,0.0,0.0,0.5441593710040632,4.19,1.0458967444255671
229,delve,0.48432445839296967,0.5295849131909802,0.8588690820986432,0.903091755319149,0.9057606529372685,0.5,0.4444444444444444,0.4085963426523785,4.5353535353535355,1.0474898453077504
230,yield,0.4813571026526546,0.4535521851925763,0.3992168512134632,0.6737034574468085,0.4991933187814369,0.1666666666666667,0.0,0.3586205748843999,4.53,1.187055179846329
231,metal,0.47838074126654745,0.6019257633206946,0.4804304369583353,0.6899933510638299,0.6402201765208311,0.0,0.0,0.3265733500240298,3.8137254901960786,1.1352670253125536
232,tipsy,0.47539531940562757,0.4281580522849731,0.437817120970644,0.6830119680851064,0.540476416437316,1.0,0.0,0.5854085866884438,3.85,1.0037429949942367
233,slung,0.47240078173862166,0.3947814807423669,0.4502721503180823,0.7455119680851064,0.4979595710353991,1.0,0.0,0.300132803039097,4.425742574257426,1.0277971700879984
234,farce,0.469397072425853,0.5349231690281381,0.7158547433256142,0.8331117021276595,0.8422700958527095,0.6666666666666666,0.0,0.6722978287308062,3.979591836734694,1.1426749125852587
235,gecko,0.46638413511299004,0.3516264218718819,0.6195610768708637,0.7682845744680851,0.6945999810192655,1.0,0.0,0.4213030620085146,4.393939393939394,1.023148061583887
236,shine,0.4633619129247055,0.6269706645380166,0.6051870058411795,0.7262300531914894,0.7574262123944198,0.5,0.0,0.4682662499259076,3.6930693069306932,1.1667215152753676
237,canny,0.46033034845823284,0.337557373777689,0.3204524600304147,0.5694813829787234,0.3991648476796053,1.0,0.4444444444444444,0.9452716946351385,4.72,1.0777754868245986
238,midst,0.45728938377682393,0.4449211734184794,0.4107457767332536,0.6901595744680852,0.5085887823858782,0.1666666666666667,0.0,0.3741544673952378,4.138613861386139,1.0150325846625192
239,badge,0.4542389604031058,0.4562961484733588,0.7410052952588376,0.7480053191489361,0.830122425737876,0.3333333333333333,0.0,0.6383680630897949,4.282828282828283,1.1013343976112333
240,homer,0.45117901931233495,0.4871782079425263,0.4967076202523613,0.726063829787234,0.6388915251020213,0.3333333333333333,0.0,0.5981574611591921,4.76,1.3350655414622907
241,train,0.44810950092554247,0.5449511075633607,0.1679384893535803,0.4157247340425532,0.3098604916010249,0.0,0.0,0.3208187343390426,3.1313131313131315,1.177623567013307
242,hairy,0.44503034510257433,0.424516064657753,0.3577626704210262,0.6140292553191489,0.5389579576729618,0.5,0.0,0.7387019213629603,4.03,1.1700854669638452
243,story,0.44194149113502007,0.5687487527439635,0.3482696561163966,0.6738696808510639,0.4839138274651229,0.0,0.0,0.4755818205551224,4.06,1.2555476892575606
244,forgo,0.43884287773903474,0.327479545000998,0.3267884573923144,0.4634308510638298,0.5205466451551675,0.6666666666666666,0.4444444444444444,0.6777067907211884,4.818181818181818,1.018650685695249
245,larva,0.4357344430480377,0.5473458391538617,0.5907008701770441,0.7910571808510638,0.6907089304356074,0.5,0.4444444444444444,0.3741780312058082,4.797979797979798,1.0915635896726077
246,trash,0.43261612460530596,0.428557174216723,0.6077323491992858,0.7262300531914894,0.6609091771851572,1.0,0.0,0.2387740634905766,3.46,1.1697863052711808
247,zesty,0.42948785935644257,0.4939632807822792,0.9539307080253785,0.9464760638297872,0.9664990035114358,1.0,0.0,0.5632870689219422,4.79,1.1772425408555367
248,shown,0.42634958364172587,0.3803632009578929,0.6199308429846712,0.8459109042553191,0.727911170162285,1.0,0.0,0.30647830217412,4.03030303030303,1.067940011315521
249,heist,0.4232012331883358,0.6440830173618041,0.5781533806775166,0.7262300531914894,0.7248742526335767,1.0,0.0,0.3249742488683198,3.7,1.1532562594670794
250,askew,0.42004274310245926,0.6301137497505489,1.0,0.8459109042553191,0.9630824712916389,1.0,0.0,0.08331551661528801,4.63,1.1371455491712572
251,inert,0.4168740478612592,0.578577130313311,0.2611437359302298,0.5277593085106383,0.3738255670494449,0.6666666666666666,0.0,0.05606617447199914,4.02,1.1043550153822819
252,olive,0.4136950813047217,0.4837357812811815,0.5653593762968646,0.903091755319149,0.6075733130872162,0.3333333333333333,0.0,0.25947871736321,4.06,1.1385956261992225
253,plant,0.41050577662736965,0.4189782478547198,0.2645692188147655,0.570811170212766,0.3563632912593718,0.0,0.0,0.4726039451950885,3.3366336633663365,1.0462306479776664
254,oxide,0.4073060663698335,0.4176811015765318,0.6872169897733258,0.9705784574468085,0.7332257758375248,0.5,0.0,0.2320040015026034,4.712871287128713,1.0930621322766403
255,cargo,0.4040958824102936,0.4503093194971065,0.397016282211676,0.633311170212766,0.5810951883837902,0.1666666666666667,0.0,0.5629102944109486,4.27,1.1212047092302102
256,foyer,0.40087515595577633,0.4599381361005787,0.578473881062374,0.8331117021276595,0.690708930435608,0.5,0.0,0.6649197982675457,5.303030303030303,1.4031317457927543
257,flair,0.39764381753330974,0.4570943923368589,0.3730770116585831,0.7210771276595744,0.4769858593527568,0.5,0.0,0.4850427055971742,3.84,1.09288608738514
258,ample,0.3944017969809324,0.5382658152065459,0.5971738754318276,0.6899933510638299,0.7613172629780772,0.3333333333333333,0.0,0.1659902314725653,4.2727272727272725,1.0900670150669665
259,cheek,0.3911490234385487,0.4683695869088005,0.8912337607313278,0.7682845744680851,0.8946569232229288,0.0,0.4444444444444444,0.5322241937900443,4.24,0.9911609354691095
260,shame,0.3878854253386412,0.6895330273398526,0.7814125048165379,0.7262300531914894,0.850052197020025,0.5,0.0,0.3792391964191556,4.19,1.4049555153100042
261,mince,0.3846109303968184,0.4065056874875275,0.4543733236010341,0.6899933510638299,0.5489228433140363,0.3333333333333333,0.0,0.569884794901071,4.11,1.094486180817282
262,chunk,0.38132546560220887,0.07618239872280971,0.03544281826291,0.151595744680851,0.1486191515611654,0.1666666666666667,0.0,0.5653400162615345,3.91,1.000949549178179
263,royal,0.37802895720769664,0.5388644981041709,0.250112533329327,0.5616688829787234,0.4126411692132485,0.1666666666666667,0.0,0.2901432046899848,4.070707070707071,1.103278175427325
264,squad,0.37472133071998454,0.4240670524845339,0.9163323154687743,1.0,0.8971244187150044,0.1666666666666667,0.0,0.3569299067909028,4.353535353535354,1.1038329118281336
265,black,0.3714025108894975,0.2639692676112554,0.4305323113591585,0.65625,0.5308911454873303,0.8333333333333334,0.0,0.4859588891474548,3.792079207920792,1.1197315067423312
266,stair,0.3680724217001048,0.7300937936539615,0.261562643615404,0.4709109042553192,0.4711967353136566,0.0,0.0,0.2010574622661971,3.386138613861386,1.1601493334203585
267,scare,0.3647309863586809,0.8117142286968674,0.490057491789614,0.6816821808510638,0.6176331024010632,0.5,0.0,0.2140044308872778,4.09,1.371823603820841
268,foray,0.3613781272844712,0.4263121133506288,0.4653690047174293,0.7210771276595744,0.6267438549871879,0.5,0.0,0.9779677022911706,4.623762376237623,1.1156091897824374
269,comma,0.3580137660982918,0.3581121532628216,0.4168396171451937,0.5779587765957447,0.5543323526620481,1.0,0.4444444444444444,0.5868057751073977,4.584158415841584,1.0648973987919803
270,natal,0.354637823611529,0.6169926162442626,0.2846747018557397,0.4157247340425532,0.4836291164468065,1.0,0.4444444444444444,0.2568519823202726,4.57,1.0793979803575695
271,shawl,0.35125021981496146,0.4785970864098984,0.7677527744408698,0.8459109042553191,0.8750118629590965,0.5,0.0,0.2702226544346337,4.494949494949495,1.1225308470147912
272,fewer,0.34785087386737695,0.5192576332069446,0.9636350137048237,0.8457446808510638,1.0,0.0,0.4444444444444444,0.6195002345100205,4.88,1.1426285485668561
273,trope,0.34443970408400093,0.5659548992217124,0.3551907460883686,0.6828457446808511,0.4890386257948183,0.8333333333333334,0.0,0.3463041589237816,3.62,1.1813551540497886
274,snout,0.34101662792471615,0.530433047295949,0.3375905395894765,0.6012300531914895,0.4749928822245421,0.6666666666666666,0.0,0.2311388453413306,4.47,1.284172885557081
275,lowly,0.33758156198208256,0.2527439632807824,0.2089094736643452,0.476063829787234,0.3855936224731898,0.6666666666666666,0.4444444444444444,0.754753083763055,4.900990099009901,1.156171134811485
276,stove,0.33413442196913734,0.6248752743963282,0.7749520891406745,0.9032579787234043,0.825946664135902,0.1666666666666667,0.0,0.2497355051840428,4.616161616161616,1.284775425151079
277,shall,0.3306751227069903,0.5949411295150667,0.5083000275443597,0.7262300531914894,0.6536964980544744,0.0,0.4444444444444444,0.3388993159497701,4.515151515151516,1.1665682760557672
278,found,0.32720357811219297,0.2116344043105168,0.1700095868277743,0.4634308510638298,0.3026478124703426,0.0,0.0,0.8305107797567874,4.712871287128713,1.5046899201198314
279,nymph,0.32371970118388355,0.07747954500099777,0.01966118513006842,0.109375,0.0624466166840657,0.8333333333333334,0.0,0.2056657783073504,4.634920634920635,1.2446914234993869
280,epoxy,0.32022340399070826,0.3120135701456793,0.7570789718585041,0.9705784574468085,0.7744139698206319,1.0,0.0,0.2941651948979274,4.61,1.0760576192751017
281,depot,0.31671459765750043,0.4809419277589306,0.4227644542551006,0.6828457446808511,0.5689475182689573,0.5,0.0,0.3131842416407073,3.979591836734694,1.0398154451311834
282,chest,0.31319319235172705,0.5577230093793656,0.7244902136199498,0.7262300531914894,0.8452121097086458,0.0,0.0,0.3868716794229679,3.613861386138614,1.1254948045387072
283,purge,0.30965909726968865,0.387397725004989,0.5209192801268839,0.745345744680851,0.6191515611654169,0.8333333333333334,0.0,0.6974782003290945,4.207920792079208,1.13727859717287
284,slosh,0.30611222062246857,0.6818499301536624,0.5556661951368591,0.7262300531914894,0.7177564771756666,0.8333333333333334,0.4444444444444444,0.2297062926454572,4.363636363636363,1.0584393452468472
285,their,0.3025524696216323,0.5190580722410696,0.3863051330283318,0.726063829787234,0.4870456486666035,0.0,0.0,0.3157634840617913,3.505050505050505,1.0765989975332708
286,renew,0.2989797504646553,0.610906006785073,0.7267537429320968,0.8457446808510638,0.8256619531175854,0.1666666666666667,0.4444444444444444,0.346421564700214,4.313131313131313,1.1159673490613438
287,allow,0.29539396832009923,0.4480143683895433,0.3986740342604158,0.7337101063829787,0.5108664705324096,0.0,0.4444444444444444,0.1303148626611759,4.316831683168317,1.1767608930416649
288,saute,0.29179502731250495,0.7928557174216727,0.4776211729899398,0.6012300531914895,0.6535066907089304,1.0,0.0,0.5067893007427374,3.84,1.1019981851164729
289,movie,0.2881828305070092,0.4141388944322489,0.6494998529043033,0.903091755319149,0.7399639366043466,0.0,0.0,0.6708973335580123,4.363636363636363,1.2346393204523247
290,cater,0.2845572798936832,0.6436838954300539,0.4448122833566572,0.6815159574468085,0.6353800892094524,0.3333333333333333,0.0,0.604956409649709,4.633663366336633,1.546140338418126
291,tease,0.2809182763715715,0.9999501097585315,0.2579670151790714,0.4709109042553192,0.3235266204802126,0.1666666666666667,0.4444444444444444,0.26251609912713,3.6470588235294117,1.1769606822320722
292,smelt,0.27726571973244185,0.6356016763121136,0.5642200442361051,0.6901595744680852,0.7042801556420233,1.0,0.0,0.2024584373155251,4.31,1.1286717857729944
293,focus,0.2735995086442258,0.3755238475354219,0.6019623230156932,0.8332779255319149,0.6952643067286707,0.0,0.0,0.881835067451401,4.1313131313131315,1.0977153928805785
294,today,0.26991954063414964,0.4500598682897625,0.3077278597386817,0.5616688829787234,0.4997627408180697,0.0,0.0,0.7058009732236364,3.91,1.1053958566956907
295,watch,0.2662257120715511,0.2435142686090601,0.4647428159473708,0.7337101063829787,0.5553762930625415,0.0,0.0,0.5041882241967802,4.96,1.5742934923323542
296,lapse,0.26251791815036724,0.7721013769706647,0.5528310691439164,0.6830119680851064,0.6929866185821391,0.6666666666666666,0.0,0.2828344101946232,3.89,1.0853110153315502
297,month,0.25879605287129126,0.2590800239473157,0.1385244405133395,0.3563829787234044,0.3193508588782386,0.0,0.0,0.6714644250251783,4.02,1.0860939185908371
298,sweet,0.2550600090235887,0.7530433047295952,0.8249868998230191,0.8459109042553191,0.7932048970295149,0.5,0.4444444444444444,0.3211187668431232,4.33,1.1920989891783316
299,hoard,0.25130967816657107,0.477349830373179,0.3438491743613844,0.6140292553191489,0.5296573977412925,0.8333333333333334,0.0,0.5625528929235233,3.8514851485148514,1.1291470417348846
300,cloth,0.2475449506107027,0.2825284374376373,0.1415771650863165,0.3563829787234044,0.321723450697542,0.1666666666666667,0.0,0.4995912638340494,3.8217821782178216,1.1115597782721731
301,brine,0.24376571539835784,0.4953602075434046,0.4202961270097309,0.7480053191489361,0.5321248932333682,0.8333333333333334,0.0,0.6243281817062064,4.089108910891089,1.2827801637593472
302,ahead,0.2399718602841942,0.679654759529036,0.6383447534512857,0.726063829787234,0.7407231659865237,0.0,0.4444444444444444,0.3122240037196772,4.227722772277228,1.1593886073904511
303,mourn,0.23616327171514928,0.3396028736779088,0.1324442201882589,0.3203125000000001,0.3297902628831737,0.3333333333333333,0.0,0.5470318107207235,3.9,1.1357816691600546
304,nasty,0.23233983481004755,0.5859608860506887,0.4948880908729215,0.6738696808510639,0.6635664800227769,0.1666666666666667,0.0,0.5643594675863387,4.0606060606060606,1.212878551284212
305,rupee,0.2285014333388103,0.6377968469367393,0.599498105386322,0.6828457446808511,0.7745088734934039,1.0,0.4444444444444444,0.5084416623076726,4.38,1.0934349546269315
306,choke,0.22464794970125174,0.3574136898822589,0.6082869723745029,0.7682845744680851,0.6835911549776978,0.8333333333333334,0.0,0.6185570147247019,3.84,1.09288608738514
307,chant,0.2207792649054597,0.3389543005388144,0.3439197207000672,0.6140292553191489,0.4616114643636708,0.5,0.0,0.5583704658800308,3.79,1.1251222155837117
308,spill,0.2168952585457503,0.4966573538215927,0.3574577518128402,0.6830119680851064,0.4173863528518553,0.5,0.4444444444444444,0.2591568319731944,4.09,1.1584040745784694
309,vivid,0.21299580878018107,0.1062662143284771,0.2859854458756433,0.4203789893617021,0.5214956818828888,0.1666666666666667,0.4444444444444444,0.6712268388528946,4.7,1.1445523142259595
310,bloke,0.20908079230761795,0.4178806625424069,0.5638327967346057,0.7682845744680851,0.6961184397836192,1.0,0.0,0.619507581802278,4.191919191919192,1.1949114981535447
311,trove,0.20515008434433915,0.4998503292755937,0.5711249937222821,0.903091755319149,0.6147859922178991,0.8333333333333334,0.0,0.3578569989253635,4.633663366336633,1.3695614118889312
312,thorn,0.2012035586001719,0.3678906405907006,0.133704419656107,0.3563829787234044,0.3085318401822151,0.5,0.0,0.3470266703799985,3.505050505050505,1.038391699062335
313,other,0.19724108725414408,0.5529834364398324,0.3906869024489523,0.726063829787234,0.5137135807155737,0.0,0.0,0.07164309281461496,4.0,1.2309149097933274
314,tacit,0.19326254092964557,0.4557972460586708,0.2528420136348615,0.5694813829787234,0.3597798234791685,0.6666666666666666,0.4444444444444444,0.4378681130550895,4.306930693069307,1.2001862417968845
315,swill,0.18926778866908248,0.4477649171821993,0.4918714961566087,0.8459109042553191,0.5103919521685487,1.0,0.4444444444444444,0.2867970320142393,5.08,1.2056533498481226
316,dodge,0.18525669790800622,0.4201756136499701,0.5059056361396899,0.745345744680851,0.6046312992312799,0.3333333333333333,0.4444444444444444,0.5179486590267846,4.6138613861386135,1.2740385389021711
317,shake,0.18122913444872438,0.6660347236080624,0.8639252755103326,0.7684507978723405,0.8947518268957008,0.3333333333333333,0.0,0.46435465485945,4.62,1.412657070912824
318,caulk,0.17718496243335835,0.3080722410696469,0.379880238836976,0.65625,0.4929296763784758,1.0,0.0,0.5844811911070883,4.34,1.2101239605924679
319,aroma,0.1731240443163409,0.6645380163639992,0.3322526450376292,0.5779587765957447,0.49444813514283,0.3333333333333333,0.4444444444444444,0.1882830600799298,4.1,1.1874342087037917
320,cynic,0.16904624083635378,0.1801536619437239,0.06758089689078989,0.1988031914893617,0.1919901300180317,0.8333333333333334,0.4444444444444444,0.3955722917029988,4.1,1.1874342087037917
321,robin,0.16495141098766586,0.384404310516863,0.1522877803920536,0.3783244680851064,0.3210591249881371,1.0,0.0,0.4180595407551631,3.96,1.1128342194594842
322,ultra,0.16083941199087828,0.5036419876272201,0.2104145739647383,0.489029255319149,0.351713011293537,0.6666666666666666,0.0,0.1011764038565362,4.07,1.1511298797268708
323,ulcer,0.1567100992630536,0.4740071841947715,0.405905158132995,0.6815159574468085,0.5360159438170258,0.5,0.0,0.2514461783238608,4.4,1.208304597359457
324,pause,0.15256332638721012,0.7291957693075234,0.6549938880325806,0.6830119680851064,0.7746037771661765,0.1666666666666667,0.0,0.5038830799673434,4.02,1.2081390648431163
325,humor,0.14839894508116974,0.2800838156056673,0.1866561389313421,0.3563829787234044,0.4011578248078201,0.1666666666666667,0.0,0.4734688448332987,4.18,1.1608617488745159
