,word,logDate,frequencySum,wordVar,frequencyGap,frequencyGap2,frequencyLevel,repeatLetters,location,difficultyLevel
191,brink,0.5909063584629561,0.2380762322889642,0.1744283552081405,0.3518949468085107,0.3938502420043656,0.3333333333333333,0.0,0.5876423829256628,2
192,awful,0.5882449990984506,0.2393234883256835,0.5058628638523327,0.7337101063829787,0.6237069374584797,0.8333333333333334,0.0,0.09102667037454398,2
193,gloat,0.5855763979308308,0.4743564158850531,0.3121435490109885,0.633311170212766,0.4607573313087217,1.0,0.0,0.4026068933462134,2
194,input,0.5829005154413159,0.2648174017162245,0.04986288967711018,0.2001329787234042,0.1793679415393377,1.0,0.0,0.07860517107508369,2
195,loser,0.5802173117867586,0.801436838954301,0.2785884971351568,0.4582779255319148,0.4900825661953117,0.1666666666666667,0.0,0.4124675580021757,0
196,cacao,0.5775267467960804,0.5608162043504292,0.4849003582629136,0.5694813829787234,0.6917528708361012,1.0,0.4444444444444444,0.4502542700600605,3
197,blown,0.574828779966668,0.2095390141688286,0.2243490899031887,0.476063829787234,0.4280155642023347,1.0,0.0,0.4503254481247245,2
198,apron,0.5721233704607143,0.5152165236479747,0.2773626893178104,0.570811170212766,0.4576255101072412,0.3333333333333333,0.0,0.1704254507490218,0
199,primo,0.5694104771015043,0.3552684094991022,0.1680125865991381,0.3203125000000001,0.3764828698870648,1.0,0.0,0.4046418699103811,2
200,atone,0.5666900583696644,0.7038515266413894,0.3223573105009192,0.5277593085106383,0.5475941918952264,1.0,0.0,0.2044397165224514,0
201,donor,0.563962072399339,0.4595390141688285,0.09920780633353901,0.2410239361702128,0.2693366233273227,0.1666666666666667,0.4444444444444444,0.5183304219187528,2
202,float,0.5612264769743336,0.4480143683895433,0.3880302529816286,0.7210771276595744,0.5108664705324096,0.3333333333333333,0.0,0.4989368593182462,0
203,goose,0.5584832295241879,0.7292456595489922,0.5259933398147729,0.7455119680851064,0.6274081806965931,0.1666666666666667,0.4444444444444444,0.5139057010166763,3
204,piety,0.555732287120207,0.4281081620435043,0.4376246270538999,0.6828457446808511,0.540381512764544,0.6666666666666666,0.0,0.7971486941587755,2
205,girth,0.5529736064714247,0.2686589503093196,0.1594173433617068,0.3289561170212765,0.3682262503558887,1.0,0.0,0.6029309570779126,2
206,trait,0.5502071439205198,0.5620634603871483,0.147906010971433,0.3587101063829787,0.2773085318401822,0.1666666666666667,0.4444444444444444,0.347566954247496,2
207,flood,0.5474328554396707,0.3286769107962483,0.2414004205589809,0.4634308510638298,0.4436746702097371,0.1666666666666667,0.4444444444444444,0.5594561174669546,2
208,gloom,0.5446506966263484,0.3312213131111557,0.2109956190376036,0.3756648936170213,0.4388345828983581,0.5,0.4444444444444444,0.3047103574019888,1
209,depth,0.5418606226990544,0.3472859708640992,0.4904522508248872,0.726063829787234,0.5263357691942677,0.0,0.0,0.3814221712672626,2
210,froth,0.5390625884929956,0.2762422670125722,0.2594891498998575,0.4634308510638298,0.4828698870646295,1.0,0.0,0.5651467722177148,2
211,peach,0.5362565484556971,0.460387148273798,0.7196317163277338,0.726063829787234,0.7819113599696308,0.1666666666666667,0.0,0.4481513685100698,0
212,showy,0.5334424566425522,0.3365595689483138,0.6618671276720492,0.8459109042553191,0.727911170162285,1.0,0.0,0.5978922736129542,1
213,creak,0.530620266712309,0.5543803632009582,0.6500306141560377,0.7682845744680851,0.8052576634715765,1.0,0.0,0.3667577949011763,1
214,manor,0.5277899319224924,0.5130712432648175,0.2824585510772811,0.5779587765957447,0.461706368036443,0.8333333333333334,0.0,0.503382723402376,2
215,atoll,0.5249514051247568,0.5605667531430855,0.1605894530243886,0.3587101063829787,0.2967637847584701,1.0,0.4444444444444444,0.1227738939171286,2
216,bayou,0.5221046387601753,0.3697365795250449,0.4105088592332983,0.6359707446808509,0.578153174527854,1.0,0.0,0.4052087239521163,1
217,crept,0.5192495848544593,0.445669527040511,0.4510706077346075,0.6828457446808511,0.5827085508209167,1.0,0.0,0.4164921397807307,2
218,tiara,0.5163861950131049,0.6964178806625423,0.1936459625412847,0.3587101063829787,0.4071367561924646,1.0,0.4444444444444444,0.3302041970267834,0
219,asset,0.5135144204164728,1.0,0.2580171996741359,0.4709109042553192,0.3236215241529847,0.0,0.4444444444444444,0.1212456135989166,2
220,vouch,0.5106342118147923,0.1098583117142287,0.2279940337315045,0.5334109042553192,0.3666128879187624,1.0,0.0,0.5850955536752644,3
221,album,0.5077455195230952,0.3116144482139294,0.3717952832658358,0.6359707446808509,0.4861915156116541,0.0,0.0,0.1220295992719651,2
222,hinge,0.5048482934160748,0.3765216523647975,0.5128805608396676,0.745345744680851,0.6059599506500905,0.6666666666666666,0.0,0.5580561642353671,2
223,money,0.5019424829228613,0.4427758930353222,0.4732350704696712,0.6899933510638299,0.6089968681787985,0.0,0.0,0.9928641208522627,2
224,scrap,0.4990280370217315,0.5800738375573739,0.5749705886205475,0.6830119680851064,0.7565720793394706,0.5,0.0,0.169981108617642,0
225,gamer,0.49610490423472925,0.5587208142087408,0.6351615020112594,0.745345744680851,0.7970010439404004,1.0,0.0,0.6086019669317753,1
226,glass,0.493173032622213,0.7533925364198766,0.6246480986104219,0.7455119680851064,0.7287653032172342,0.0,0.4444444444444444,0.5679836335899567,1
227,scour,0.49023236977731394,0.5272899620834166,0.4095306092207738,0.6816821808510638,0.5627787795387682,0.5,0.0,0.1731982683167645,0
228,being,0.4872828628203203,0.3699361404909199,0.526389849471967,0.7480053191489361,0.6184872354560125,0.0,0.0,0.5441593710040632,2
229,delve,0.48432445839296967,0.5295849131909802,0.8588690820986432,0.903091755319149,0.9057606529372685,0.5,0.4444444444444444,0.4085963426523785,1
230,yield,0.4813571026526546,0.4535521851925763,0.3992168512134632,0.6737034574468085,0.4991933187814369,0.1666666666666667,0.0,0.3586205748843999,1
231,metal,0.47838074126654745,0.6019257633206946,0.4804304369583353,0.6899933510638299,0.6402201765208311,0.0,0.0,0.3265733500240298,0
232,tipsy,0.47539531940562757,0.4281580522849731,0.437817120970644,0.6830119680851064,0.540476416437316,1.0,0.0,0.5854085866884438,0
233,slung,0.47240078173862166,0.3947814807423669,0.4502721503180823,0.7455119680851064,0.4979595710353991,1.0,0.0,0.300132803039097,1
234,farce,0.469397072425853,0.5349231690281381,0.7158547433256142,0.8331117021276595,0.8422700958527095,0.6666666666666666,0.0,0.6722978287308062,2
235,gecko,0.46638413511299004,0.3516264218718819,0.6195610768708637,0.7682845744680851,0.6945999810192655,1.0,0.0,0.4213030620085146,1
236,shine,0.4633619129247055,0.6269706645380166,0.6051870058411795,0.7262300531914894,0.7574262123944198,0.5,0.0,0.4682662499259076,0
237,canny,0.46033034845823284,0.337557373777689,0.3204524600304147,0.5694813829787234,0.3991648476796053,1.0,0.4444444444444444,0.9452716946351385,3
238,midst,0.45728938377682393,0.4449211734184794,0.4107457767332536,0.6901595744680852,0.5085887823858782,0.1666666666666667,0.0,0.3741544673952378,2
239,badge,0.4542389604031058,0.4562961484733588,0.7410052952588376,0.7480053191489361,0.830122425737876,0.3333333333333333,0.0,0.6383680630897949,1
240,homer,0.45117901931233495,0.4871782079425263,0.4967076202523613,0.726063829787234,0.6388915251020213,0.3333333333333333,0.0,0.5981574611591921,3
241,train,0.44810950092554247,0.5449511075633607,0.1679384893535803,0.4157247340425532,0.3098604916010249,0.0,0.0,0.3208187343390426,0
242,hairy,0.44503034510257433,0.424516064657753,0.3577626704210262,0.6140292553191489,0.5389579576729618,0.5,0.0,0.7387019213629603,2
243,story,0.44194149113502007,0.5687487527439635,0.3482696561163966,0.6738696808510639,0.4839138274651229,0.0,0.0,0.4755818205551224,2
244,forgo,0.43884287773903474,0.327479545000998,0.3267884573923144,0.4634308510638298,0.5205466451551675,0.6666666666666666,0.4444444444444444,0.6777067907211884,3
245,larva,0.4357344430480377,0.5473458391538617,0.5907008701770441,0.7910571808510638,0.6907089304356074,0.5,0.4444444444444444,0.3741780312058082,3
246,trash,0.43261612460530596,0.428557174216723,0.6077323491992858,0.7262300531914894,0.6609091771851572,1.0,0.0,0.2387740634905766,0
247,zesty,0.42948785935644257,0.4939632807822792,0.9539307080253785,0.9464760638297872,0.9664990035114358,1.0,0.0,0.5632870689219422,3
248,shown,0.42634958364172587,0.3803632009578929,0.6199308429846712,0.8459109042553191,0.727911170162285,1.0,0.0,0.30647830217412,2
249,heist,0.4232012331883358,0.6440830173618041,0.5781533806775166,0.7262300531914894,0.7248742526335767,1.0,0.0,0.3249742488683198,0
250,askew,0.42004274310245926,0.6301137497505489,1.0,0.8459109042553191,0.9630824712916389,1.0,0.0,0.08331551661528801,1
251,inert,0.4168740478612592,0.578577130313311,0.2611437359302298,0.5277593085106383,0.3738255670494449,0.6666666666666666,0.0,0.05606617447199914,2
252,olive,0.4136950813047217,0.4837357812811815,0.5653593762968646,0.903091755319149,0.6075733130872162,0.3333333333333333,0.0,0.25947871736321,2
253,plant,0.41050577662736965,0.4189782478547198,0.2645692188147655,0.570811170212766,0.3563632912593718,0.0,0.0,0.4726039451950885,0
254,oxide,0.4073060663698335,0.4176811015765318,0.6872169897733258,0.9705784574468085,0.7332257758375248,0.5,0.0,0.2320040015026034,3
255,cargo,0.4040958824102936,0.4503093194971065,0.397016282211676,0.633311170212766,0.5810951883837902,0.1666666666666667,0.0,0.5629102944109486,1
256,foyer,0.40087515595577633,0.4599381361005787,0.578473881062374,0.8331117021276595,0.690708930435608,0.5,0.0,0.6649197982675457,3
257,flair,0.39764381753330974,0.4570943923368589,0.3730770116585831,0.7210771276595744,0.4769858593527568,0.5,0.0,0.4850427055971742,0
258,ample,0.3944017969809324,0.5382658152065459,0.5971738754318276,0.6899933510638299,0.7613172629780772,0.3333333333333333,0.0,0.1659902314725653,1
259,cheek,0.3911490234385487,0.4683695869088005,0.8912337607313278,0.7682845744680851,0.8946569232229288,0.0,0.4444444444444444,0.5322241937900443,2
260,shame,0.3878854253386412,0.6895330273398526,0.7814125048165379,0.7262300531914894,0.850052197020025,0.5,0.0,0.3792391964191556,2
261,mince,0.3846109303968184,0.4065056874875275,0.4543733236010341,0.6899933510638299,0.5489228433140363,0.3333333333333333,0.0,0.569884794901071,2
262,chunk,0.38132546560220887,0.07618239872280971,0.03544281826291,0.151595744680851,0.1486191515611654,0.1666666666666667,0.0,0.5653400162615345,2
263,royal,0.37802895720769664,0.5388644981041709,0.250112533329327,0.5616688829787234,0.4126411692132485,0.1666666666666667,0.0,0.2901432046899848,2
264,squad,0.37472133071998454,0.4240670524845339,0.9163323154687743,1.0,0.8971244187150044,0.1666666666666667,0.0,0.3569299067909028,1
265,black,0.3714025108894975,0.2639692676112554,0.4305323113591585,0.65625,0.5308911454873303,0.8333333333333334,0.0,0.4859588891474548,0
266,stair,0.3680724217001048,0.7300937936539615,0.261562643615404,0.4709109042553192,0.4711967353136566,0.0,0.0,0.2010574622661971,0
267,scare,0.3647309863586809,0.8117142286968674,0.490057491789614,0.6816821808510638,0.6176331024010632,0.5,0.0,0.2140044308872778,2
268,foray,0.3613781272844712,0.4263121133506288,0.4653690047174293,0.7210771276595744,0.6267438549871879,0.5,0.0,0.9779677022911706,1
269,comma,0.3580137660982918,0.3581121532628216,0.4168396171451937,0.5779587765957447,0.5543323526620481,1.0,0.4444444444444444,0.5868057751073977,1
270,natal,0.354637823611529,0.6169926162442626,0.2846747018557397,0.4157247340425532,0.4836291164468065,1.0,0.4444444444444444,0.2568519823202726,1
271,shawl,0.35125021981496146,0.4785970864098984,0.7677527744408698,0.8459109042553191,0.8750118629590965,0.5,0.0,0.2702226544346337,1
272,fewer,0.34785087386737695,0.5192576332069446,0.9636350137048237,0.8457446808510638,1.0,0.0,0.4444444444444444,0.6195002345100205,3
273,trope,0.34443970408400093,0.5659548992217124,0.3551907460883686,0.6828457446808511,0.4890386257948183,0.8333333333333334,0.0,0.3463041589237816,0
274,snout,0.34101662792471615,0.530433047295949,0.3375905395894765,0.6012300531914895,0.4749928822245421,0.6666666666666666,0.0,0.2311388453413306,1
275,lowly,0.33758156198208256,0.2527439632807824,0.2089094736643452,0.476063829787234,0.3855936224731898,0.6666666666666666,0.4444444444444444,0.754753083763055,3
276,stove,0.33413442196913734,0.6248752743963282,0.7749520891406745,0.9032579787234043,0.825946664135902,0.1666666666666667,0.0,0.2497355051840428,1
277,shall,0.3306751227069903,0.5949411295150667,0.5083000275443597,0.7262300531914894,0.6536964980544744,0.0,0.4444444444444444,0.3388993159497701,1
278,found,0.32720357811219297,0.2116344043105168,0.1700095868277743,0.4634308510638298,0.3026478124703426,0.0,0.0,0.8305107797567874,3
279,nymph,0.32371970118388355,0.07747954500099777,0.01966118513006842,0.109375,0.0624466166840657,0.8333333333333334,0.0,0.2056657783073504,2
280,epoxy,0.32022340399070826,0.3120135701456793,0.7570789718585041,0.9705784574468085,0.7744139698206319,1.0,0.0,0.2941651948979274,1
281,depot,0.31671459765750043,0.4809419277589306,0.4227644542551006,0.6828457446808511,0.5689475182689573,0.5,0.0,0.3131842416407073,2
282,chest,0.31319319235172705,0.5577230093793656,0.7244902136199498,0.7262300531914894,0.8452121097086458,0.0,0.0,0.3868716794229679,0
283,purge,0.30965909726968865,0.387397725004989,0.5209192801268839,0.745345744680851,0.6191515611654169,0.8333333333333334,0.0,0.6974782003290945,2
284,slosh,0.30611222062246857,0.6818499301536624,0.5556661951368591,0.7262300531914894,0.7177564771756666,0.8333333333333334,0.4444444444444444,0.2297062926454572,1
285,their,0.3025524696216323,0.5190580722410696,0.3863051330283318,0.726063829787234,0.4870456486666035,0.0,0.0,0.3157634840617913,0
286,renew,0.2989797504646553,0.610906006785073,0.7267537429320968,0.8457446808510638,0.8256619531175854,0.1666666666666667,0.4444444444444444,0.346421564700214,1
287,allow,0.29539396832009923,0.4480143683895433,0.3986740342604158,0.7337101063829787,0.5108664705324096,0.0,0.4444444444444444,0.1303148626611759,1
288,saute,0.29179502731250495,0.7928557174216727,0.4776211729899398,0.6012300531914895,0.6535066907089304,1.0,0.0,0.5067893007427374,0
289,movie,0.2881828305070092,0.4141388944322489,0.6494998529043033,0.903091755319149,0.7399639366043466,0.0,0.0,0.6708973335580123,1
290,cater,0.2845572798936832,0.6436838954300539,0.4448122833566572,0.6815159574468085,0.6353800892094524,0.3333333333333333,0.0,0.604956409649709,1
291,tease,0.2809182763715715,0.9999501097585315,0.2579670151790714,0.4709109042553192,0.3235266204802126,0.1666666666666667,0.4444444444444444,0.26251609912713,0
292,smelt,0.27726571973244185,0.6356016763121136,0.5642200442361051,0.6901595744680852,0.7042801556420233,1.0,0.0,0.2024584373155251,1
293,focus,0.2735995086442258,0.3755238475354219,0.6019623230156932,0.8332779255319149,0.6952643067286707,0.0,0.0,0.881835067451401,2
294,today,0.26991954063414964,0.4500598682897625,0.3077278597386817,0.5616688829787234,0.4997627408180697,0.0,0.0,0.7058009732236364,2
295,watch,0.2662257120715511,0.2435142686090601,0.4647428159473708,0.7337101063829787,0.5553762930625415,0.0,0.0,0.5041882241967802,3
296,lapse,0.26251791815036724,0.7721013769706647,0.5528310691439164,0.6830119680851064,0.6929866185821391,0.6666666666666666,0.0,0.2828344101946232,0
297,month,0.25879605287129126,0.2590800239473157,0.1385244405133395,0.3563829787234044,0.3193508588782386,0.0,0.0,0.6714644250251783,2
298,sweet,0.2550600090235887,0.7530433047295952,0.8249868998230191,0.8459109042553191,0.7932048970295149,0.5,0.4444444444444444,0.3211187668431232,1
299,hoard,0.25130967816657107,0.477349830373179,0.3438491743613844,0.6140292553191489,0.5296573977412925,0.8333333333333334,0.0,0.5625528929235233,0
300,cloth,0.2475449506107027,0.2825284374376373,0.1415771650863165,0.3563829787234044,0.321723450697542,0.1666666666666667,0.0,0.4995912638340494,0
301,brine,0.24376571539835784,0.4953602075434046,0.4202961270097309,0.7480053191489361,0.5321248932333682,0.8333333333333334,0.0,0.6243281817062064,2
302,ahead,0.2399718602841942,0.679654759529036,0.6383447534512857,0.726063829787234,0.7407231659865237,0.0,0.4444444444444444,0.3122240037196772,2
303,mourn,0.23616327171514928,0.3396028736779088,0.1324442201882589,0.3203125000000001,0.3297902628831737,0.3333333333333333,0.0,0.5470318107207235,0
304,nasty,0.23233983481004755,0.5859608860506887,0.4948880908729215,0.6738696808510639,0.6635664800227769,0.1666666666666667,0.0,0.5643594675863387,2
305,rupee,0.2285014333388103,0.6377968469367393,0.599498105386322,0.6828457446808511,0.7745088734934039,1.0,0.4444444444444444,0.5084416623076726,1
306,choke,0.22464794970125174,0.3574136898822589,0.6082869723745029,0.7682845744680851,0.6835911549776978,0.8333333333333334,0.0,0.6185570147247019,0
307,chant,0.2207792649054597,0.3389543005388144,0.3439197207000672,0.6140292553191489,0.4616114643636708,0.5,0.0,0.5583704658800308,0
308,spill,0.2168952585457503,0.4966573538215927,0.3574577518128402,0.6830119680851064,0.4173863528518553,0.5,0.4444444444444444,0.2591568319731944,2
309,vivid,0.21299580878018107,0.1062662143284771,0.2859854458756433,0.4203789893617021,0.5214956818828888,0.1666666666666667,0.4444444444444444,0.6712268388528946,3
310,bloke,0.20908079230761795,0.4178806625424069,0.5638327967346057,0.7682845744680851,0.6961184397836192,1.0,0.0,0.619507581802278,2
311,trove,0.20515008434433915,0.4998503292755937,0.5711249937222821,0.903091755319149,0.6147859922178991,0.8333333333333334,0.0,0.3578569989253635,1
312,thorn,0.2012035586001719,0.3678906405907006,0.133704419656107,0.3563829787234044,0.3085318401822151,0.5,0.0,0.3470266703799985,0
313,other,0.19724108725414408,0.5529834364398324,0.3906869024489523,0.726063829787234,0.5137135807155737,0.0,0.0,0.07164309281461496,2
314,tacit,0.19326254092964557,0.4557972460586708,0.2528420136348615,0.5694813829787234,0.3597798234791685,0.6666666666666666,0.4444444444444444,0.4378681130550895,1
315,swill,0.18926778866908248,0.4477649171821993,0.4918714961566087,0.8459109042553191,0.5103919521685487,1.0,0.4444444444444444,0.2867970320142393,3
316,dodge,0.18525669790800622,0.4201756136499701,0.5059056361396899,0.745345744680851,0.6046312992312799,0.3333333333333333,0.4444444444444444,0.5179486590267846,1
317,shake,0.18122913444872438,0.6660347236080624,0.8639252755103326,0.7684507978723405,0.8947518268957008,0.3333333333333333,0.0,0.46435465485945,1
318,caulk,0.17718496243335835,0.3080722410696469,0.379880238836976,0.65625,0.4929296763784758,1.0,0.0,0.5844811911070883,1
319,aroma,0.1731240443163409,0.6645380163639992,0.3322526450376292,0.5779587765957447,0.49444813514283,0.3333333333333333,0.4444444444444444,0.1882830600799298,2
320,cynic,0.16904624083635378,0.1801536619437239,0.06758089689078989,0.1988031914893617,0.1919901300180317,0.8333333333333334,0.4444444444444444,0.3955722917029988,2
321,robin,0.16495141098766586,0.384404310516863,0.1522877803920536,0.3783244680851064,0.3210591249881371,1.0,0.0,0.4180595407551631,2
322,ultra,0.16083941199087828,0.5036419876272201,0.2104145739647383,0.489029255319149,0.351713011293537,0.6666666666666666,0.0,0.1011764038565362,2
323,ulcer,0.1567100992630536,0.4740071841947715,0.405905158132995,0.6815159574468085,0.5360159438170258,0.5,0.0,0.2514461783238608,1
324,pause,0.15256332638721012,0.7291957693075234,0.6549938880325806,0.6830119680851064,0.7746037771661765,0.1666666666666667,0.0,0.5038830799673434,2
325,humor,0.14839894508116974,0.2800838156056673,0.1866561389313421,0.3563829787234044,0.4011578248078201,0.1666666666666667,0.0,0.4734688448332987,2
326,frame,0.14421680516574473,0.5323787667132307,0.7221335909520405,0.8331117021276595,0.8471101831640881,0.1666666666666667,0.0,0.5207391703237647,1
327,elder,0.1400167545322356,0.7023548193973264,0.4527310291713826,0.6107047872340425,0.6517035209262599,0.5,0.4444444444444444,0.2096705984429973,3
328,skill,0.13579863910924164,0.4710137697066457,0.4220086449683493,0.7684507978723405,0.4661668406567332,0.0,0.4444444444444444,0.2257751798602338,1
329,aloft,0.13156230282874057,0.4480143683895433,0.3880302529816286,0.7210771276595744,0.5108664705324096,0.6666666666666666,0.0,0.2493678587025913,2
330,pleat,0.12730758759144625,0.6040710437038518,0.4743837391806751,0.6828457446808511,0.6361393185916298,1.0,0.0,0.3673231489710768,2
331,shard,0.12303433323139984,0.5883556176411894,0.5605677875261481,0.7262300531914894,0.7408180696592958,0.5,0.0,0.4290724039940687,2
332,moist,0.11874237747979517,0.5439533027339852,0.3636732914876752,0.6901595744680852,0.4932143873967923,0.3333333333333333,0.0,0.5207346011155117,0
333,those,0.11443155592800378,0.678008381560567,0.561377704687588,0.7262300531914894,0.7248742526335767,0.0,0.0,0.3166836985660187,0
334,light,0.11010170198978546,0.2294452205148673,0.114517168852016,0.2626329787234043,0.2936319635569896,0.1666666666666667,0.0,0.3341337102272909,2
335,wrung,0.10575264686265999,0.1534124925164637,0.1736813114467518,0.4293550531914894,0.3600645344974851,1.0,0.0,0.4182319302499337,1
336,could,0.10138421948842088,0.2780383157054482,0.1076090161001966,0.3118351063829787,0.2558603017936795,0.0,0.0,0.7522935728013003,2
337,perky,0.09699624651276327,0.3587108361604473,0.5644975364341978,0.7682845744680851,0.6322482680079716,1.0,0.0,0.858394834014588,1
338,mount,0.09258855224400335,0.2965974855318301,0.1000481048555485,0.3203125000000001,0.2479832969535921,0.3333333333333333,0.0,0.6349435743476002,0
339,whack,0.08816095861087182,0.1542107363799641,0.4917007794799298,0.7337101063829787,0.4591439688715953,0.8333333333333334,0.0,0.4479960845779926,2
340,sugar,0.0837132851193449,0.5854619836360008,0.5723711757990051,0.7455119680851064,0.7463224826800795,0.0,0.0,0.435190120617274,2
341,knoll,0.07924534880849005,0.3197964478148075,0.1329606660706688,0.3986037234042553,0.2580430862674385,1.0,0.4444444444444444,0.2341394941499977,3
342,crimp,0.07475696420531108,0.2349830373179005,0.1374795054629646,0.2736037234042553,0.311948372402012,1.0,0.0,0.413795363829102,2
343,wince,0.07024794327854522,0.3597585312312912,0.5633681990588729,0.8457446808510638,0.6378475847015281,0.3333333333333333,0.0,0.6003369795589123,1
344,prick,0.06571809539139582,0.2114847335861107,0.1667127684465421,0.3518949468085107,0.3566480022776881,1.0,0.0,0.4591576985854449,0
345,robot,0.06116722725317099,0.4354420275394136,0.1702323007002301,0.3783244680851064,0.3151750972762646,0.1666666666666667,0.4444444444444444,0.3947653325957059,0
346,point,0.056595142869795195,0.3609558970265415,0.09469865123272027,0.3131648936170213,0.2459903198253773,0.0,0.0,0.692730602921327,0
347,proxy,0.05200164349315616,0.187038515266414,0.3583891695850422,0.6008976063829787,0.5366802695264308,0.5,0.0,0.6141750182767836,3
348,shire,0.04738652756926373,0.6870884055078827,0.5360073938323848,0.7262300531914894,0.6809338521400776,1.0,0.0,0.4071027062074842,0
349,solar,0.04274959068518838,0.7678108162043505,0.2227640941981098,0.4582779255319148,0.4261174907468918,0.0,0.0,0.4548356251822223,0
350,panic,0.038090625514727104,0.3750249451207343,0.3287104167777616,0.570811170212766,0.4808769099364145,0.3333333333333333,0.0,0.5376414983732699,0
351,tangy,0.03340942176278541,0.3355118738774697,0.3513487641757694,0.633311170212766,0.4681598177849483,0.8333333333333334,0.0,0.8043627553235414,1
352,abbey,0.02870576610841531,0.4365895030931952,0.775262731413439,0.7480053191489361,0.8316408845022298,1.0,0.4444444444444444,0.4911923379342392,1
353,favor,0.023979442146487426,0.357463580123728,0.6394821362379914,0.7910571808510638,0.7577109234127358,1.0,0.0,0.636725026649462,1
354,drink,0.019230230327948634,0.2792855717421672,0.1312325415038624,0.3518949468085107,0.315459808294581,0.0,0.0,0.4057672051063836,0
355,query,0.014457907898623236,0.3137597285970867,0.7423720715959669,0.9998337765957447,0.7592293821770901,0.8333333333333334,0.0,0.9770203867937128,1
356,gorge,0.009662248836522913,0.4647774895230493,0.5516747895730721,0.745345744680851,0.6815032741767102,0.6666666666666666,0.4444444444444444,0.6730201066465252,1
357,crank,0.00484302378761497,0.3692875673518259,0.3943378803358039,0.65625,0.5675239631773749,0.5,0.0,0.4720385911251881,2
358,slump,0.0,0.3648473358611056,0.469168437826321,0.6901595744680852,0.5130492550061688,0.5,0.0,0.2495469853695211,2
